id,question,slug,groupItemTitle,startDate,endDate,description,outcomes,outcomePrices,volumeNum,volumeClob,enableOrderBook,active,clobTokenIds,event_id,event_ticker,event_slug,event_title,event_description,event_volume,event_country,event_electionType,event_commentCount,market_start_date,market_end_date,correct_outcome,yes_token_id,closing_price,price_2days_prior,pre_election_vwap_48h,price_volatility,price_range,final_week_momentum,price_fluctuations,last_trade_price,prediction_correct,prediction_error,prediction_confidence,market_duration_days,trading_frequency,buy_sell_ratio,trading_continuity,late_stage_participation,volume_acceleration,unique_traders_count,trader_to_trade_ratio,two_way_traders_ratio,trader_concentration,new_trader_influx,comment_per_vol,comment_per_trader,actual_outcome,brier_score,log_loss
512851.0,Will another party win the most seats in the Romanian parliamentary election?,will-another-party-win-the-most-seats-in-the-romanian-parliamentary-election,Other,2024-11-12T17:41:05.105Z,2024-12-01T12:00:00Z,"Parliamentary elections are scheduled to be held in Romania on December 1, 2024.

This market will resolve to ""Yes"" if any party other than PSD, PNL, USR, or AUR wins the most seats in the Chamber of Deputies (Romania's lower house) as a result of the next Romanian parliamentary election.

If voting in the next Romanian parliamentary election does not occur by January 31, 2025, this market will resolve to ""Yes"".

In the case of a tie between a party and any other for the most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by a given party, not any coalition or alliance of which it may be a part.

This market will resolve solely based off the first official announcement of the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","[""Yes"", ""No""]","[""0"", ""1""]",560594.9708,560594.9708,True,True,"[""70006737505249399448524108208088997964215028530433204573434784619744997598396"", ""7456709019876340216484822074923198353291469967290809720870588826383294540864""]",14379.0,romania-parliamentary-election,romania-parliamentary-election,Romania Parliamentary Election ,This is a market on the outcome of the Romania Legislative Election.,3284475.536, Romania, Parliamentary,1195.0,2024-11-12 17:41:05.105000+00:00,2024-12-01 12:00:00+00:00,No,7e+76,0.029,0.045,0.049227015,0.493419408,0.277999085,0.027,0.0,0.031,1.0,0.029,0.942,18.0,419.1666667,1.722843739,1.277777778,0.975082836,2.507355865,364.0,20.72802198,0.192307692,1.738502319,0.884615385,0.002131664,3.282967033,0,0.000841,0.029428811
255347.0,Will a Republican win North Carolina Governor Election?,will-a-republican-win-north-carolina-governor-election,Republican,2024-05-08T22:28:21.882Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Gubernatorial elections are presently scheduled for 11 states and 2 territories.

This market will resolve to “Yes” if the candidate who wins the 2024 North Carolina gubernatorial election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",545065.6752,545065.6752,True,True,"[""91909440776100219135566233176387881827871244177616783232980058429638445487332"", ""76713602923678598308806184424209768361734574206239191945073178042322740525323""]",903757.0,north-carolina-governor-election-winner,north-carolina-governor-election-winner,North Carolina Governor Election Winner,This is a market on predicting the winner of the North Carolina Governor election.,1166852.481, United States, Governor,29.0,2024-05-08 22:28:21.882000+00:00,2024-11-05 12:00:00+00:00,No,9.189999999999999e+76,0.029,0.05,0.052655546,0.20749196,0.037447959,0.013,0.0,0.058,1.0,0.029,0.942,180.0,5.027777778,1.77607362,0.633333333,0.159116022,4.091554854,273.0,3.315018315,0.205128205,1.271823204,0.091575092,5.32E-05,0.106227106,0,0.000841,0.029428811
512814.0,Will Fianna Fáil win the most seats in the 2024 Irish general election?,will-fianna-fail-win-the-most-seats-in-the-2024-irish-general-election,Fianna Fáil (FF),2024-11-12T16:21:11.99Z,2024-11-29T12:00:00Z,"The 2024 Irish general election to elect the 34th Dáil is due to be held on Friday, 29 November 2024.

This market will resolve to ""Yes"" if Fianna Fáil (FF) wins the most seats in the Dáil Éireann (Ireland's lower house) as a result of the next Irish general election. 

If voting in the next Irish general election does not occur by December 31, 2024 GMT, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by Fianna Fáil (FF), not any coalition or alliance of which it may be a part.

The primary resolution source for this market will be official information from the Irish Government, specially the Electoral Commission (An Coimisiún Toghcháin (see: https://www.electoralcommission.ie/).","[""Yes"", ""No""]","[""1"", ""0""]",540920.4691,540920.4691,True,True,"[""70005649543199930978384374654707637829772476494614207004113083038950043344147"", ""48637076263212248999363892928734235404507236849413164726602517181492205399748""]",14372.0,2024-irish-general-election,2024-irish-general-election,Ireland General Election,This is a market on the outcome and results of the 2024 Irish general election.,1546348.847, Ireland, Parliamentary,767.0,2024-11-12 16:21:11.990000+00:00,2024-11-29 12:00:00+00:00,Yes,7e+76,0.669999973,0.61,0.678228758,0.220599169,0.63,0.63,9.0,0.95,1.0,0.330000027,0.339999946,16.0,266.75,1.588235294,1.4375,0.911668229,2.083813094,919.0,4.644178455,0.200217628,1.45923149,0.890097933,0.001417953,0.834602829,1,0.108900018,0.400477607
502005.0,Will another candidate Win the 2024 Venezuela presidential election?,will-another-candidate-win-the-2024-venezuela-presidential-election-ites,Other,2024-06-01T00:46:37.716Z,2024-07-28T12:00:00Z,"The 2024 Venezuela presidential election is scheduled to take place on July 28, 2024.

This market will resolve to ""Yes"" if any candidate other than Nicolas Maduro, Edmundo González, Antonio Ecarri Angola, or Javier Bertucci wins the 2024 Venezuela presidential election. Otherwise, this market will resolve to ""No.""

This market includes any potential second round. If the result of this election isn't known by December 31, 2024, 11:59 PM ET, the market will resolve to ""Yes.""

The primary resolution source for this market will be official information from Venezuela, however a consensus of credible reporting will also suffice.","[""Yes"", ""No""]","[""0"", ""1""]",537980.83,537980.832,True,True,"[""11933834583789829445307243221866666784506941876779828133852113320670849722966"", ""1987955967008866327247914350747798272807220364185892185592695310895299576983""]",10857.0,venezuela-election-winner,venezuela-election-winner,Venezuela Presidential Election Winner,This is a market on predicting the winner of the upcoming presidential election in Venezuela.,6152241.388, Venezuela, Presidential,3288.0,2024-06-01 00:46:37.716000+00:00,2024-07-28 12:00:00+00:00,No,1.1899999999999999e+76,0.012,0.005,0.00374245,1.284960931,0.029,-0.001,0.0,0.001,1.0,0.012,0.976,57.0,21.45614035,2.261333333,0.807017544,0.869991823,7.084219133,250.0,4.892,0.224,1.341782502,0.784,0.006111742,13.152,0,0.000144,0.012072581
501262.0,Other party wins the most seats in next UK election? ,other-party-wins-the-most-seats-in-next-uk-election,Other,2024-04-30T16:51:29.398Z,2025-01-28T12:00:00Z,"This market will resolve to ""Yes"" if any party apart from the Labour Party, the Conservative Party, the Liberal Democrats, and/or Reform UK gains more seats than any other party in the House of Commons as a result of the next UK General Election. Otherwise, this market will resolve to ""No"".

If voting in the next UK General Election does not occur by January 31, 2025, this market will resolve to ""Yes"".

In the case of a tie between a party and any other for the most seats gained, this market will resolve in favor of the party which comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by any singular party apart from those above listed which wins the most seats, not any coalition of which that party may be a part.

The primary resolution source for this market will be official information from the UK Government, however, a consensus of credible reporting may also be used.  ","[""Yes"", ""No""]","[""0"", ""1""]",523948.85,523948.8502,True,True,"[""64800398423622114745048550023515802909352225742402914688503455843475641775543"", ""55239207071618241074097549722086378590465570033787902251585795201810914619703""]",10516.0,uk-elections-who-will-win-most-seats,uk-elections-who-will-win-most-seats,Which party wins the most seats after UK Election?,qqqqqq,1763874.095, United Kingdom, Parliamentary,2.0,2024-04-30 16:51:29.398000+00:00,2025-01-28 12:00:00+00:00,No,6.48e+76,0.001,0.001,,,,,,0.001,1.0,0.001,0.998,272.0,1.058823529,1.181818182,0.113970588,0.0,,118.0,2.440677966,0.152542373,1.152777778,0.0,3.82E-06,0.016949153,0,1e-06,0.0010005
521085.0,Will the another party win the most seats in the next Ontario Parliamentary election?,will-the-another-party-win-the-most-seats-in-the-next-ontario-parliamentary-election,Other,2025-01-30T22:38:22.375771Z,2025-02-27T12:00:00Z,"The 2025 Ontario parliamentary elections are scheduled to take place on February 27, 2025 to elect the 44th Parliament of Ontario. 

This market will resolve to the political party that controls the most seats in the 44th Parliament of Ontario as a result of the upcoming election.

If voting in the next Ontario parliamentary election does not occur by December 31, 2025, this market will resolve to ""Other"".

In the case of a tie between this party and any other for the most seats held, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Ontario government (e.g. via https://results.elections.on.ca/en/results-overview).","[""Yes"", ""No""]","[""0"", ""1""]",523066.5291,523066.5291,True,True,"[""103123467095292199606109038325319046488713266658602593907543118880069622143451"", ""574604561598747970059425446170711736155409066443806101376979824537559671689""]",17542.0,ontario-parliamentary-election-winner,ontario-parliamentary-election-winner,Ontario Parliamentary Election Winner ,"The 2025 Ontario parliamentary elections are scheduled to take place on February 27, 2025 to elect the 44th Parliament of Ontario. 

This market will resolve to the political party that controls the most seats in the 44th Parliament of Ontario as a result of the upcoming election.

If voting in the next Ontario parliamentary election does not occur by December 31, 2025, this market will resolve to ""Other"".

In the case of a tie between this party and any other for the most seats held, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Ontario government (e.g. via https://results.elections.on.ca/en/results-overview).",2814629.557, Canada, Parliamentary,25.0,2025-01-30 22:38:22.375771+00:00,2025-02-27 12:00:00+00:00,No,1.0299999999999999e+77,0.004,0.001,0.001151993,0.307438258,0.003,-0.001,0.0,0.002,1.0,0.004,0.992,27.0,60.18518519,6.488479263,1.148148148,0.420923077,1.62356044,704.0,2.308238636,0.089488636,1.515076923,0.461647727,4.78E-05,0.035511364,0,1.6e-05,0.004008021
502295.0,Will National Rally win the most seats in the National Assembly?,will-national-rally-win-the-most-seats-in-the-national-assembly,National Rally,2024-07-08T18:45:26.693Z,2024-07-07T12:00:00Z,"French legislative elections are are scheduled for June 30 and July 7, 2024. Elections for the National Assembly, which is the lower house of France's bicameral parliament, are conducted over 2 rounds of voting. A single representative is chosen for each of 577 constituencies, and the sum total of representatives makes up the National Assembly.

This market will resolve to ""Yes"" if National Rally (Rassemblement National) wins the most seats in the National Assembly as a result of the next French legislative election.

If voting in the next French legislative election does not occur by December 31, 2024, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by the National Rally, not any coalition or alliance of which it may be a part.

The primary resolution source for this market will be official information from the French Government, however, a consensus of credible reporting may also be used.","[""Yes"", ""No""]","[""1"", ""0""]",522450.49,522450.4851,True,True,"[""72933576849248102742161316546048898102638003937361402916357730521612776230591"", ""59457392061886254665150234458309239266756908774810708761273576242247091613115""]",11034.0,which-party-wins-the-most-seats-in-french-election,which-party-wins-the-most-seats-in-french-election,Which party wins the most seats in French Election?,asd,917487.506, France, Parliamentary,182.0,2024-07-08 18:45:26.693000+00:00,2024-07-07 12:00:00+00:00,Yes,7.29e+76,0.991918411,0.989,0.989608712,0.012655256,0.051,0.031,0.0,0.998,1.0,0.008081589,0.983836822,1.0,1288.0,2.196029777,31.0,0.551242236,0.551242236,356.0,3.617977528,0.174157303,1.292701863,0.47752809,0.000348358,0.511235955,1,6.53e-05,0.008114422
506115.0,Will Pablo Marçal win the 2024 São Paulo mayoral election?,will-pablo-maral-win-the-2024-so-paulo-mayoral-election,Pablo Marçal (PRTB),2024-08-29T20:06:52.298787Z,2024-10-06T12:00:00Z,"The 2024 São Paulo mayoral election is scheduled to take place on October 6. If no candidate receives a majority of votes, a runoff election will be held on October 27, 2024. This is a market asking who will be the ultimate victor.

This market will resolve to ""Yes"" if Pablo Marçal wins the 2024 São Paulo mayoral election. Otherwise, this market will resolve to ""No"".

If a runoff election is triggered and this candidate is no longer in consideration for Mayor of São Paulo, this market will resolve immediately to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""No"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
","[""Yes"", ""No""]","[""0"", ""1""]",510091.7392,510091.7392,True,True,"[""93821595558655532897707615401755174271096970948664912774898507635218457689024"", ""18584435579064202715768041950900483282099477309614957318412641550346089455753""]",12299.0,so-paulo-mayoral-election-2024,so-paulo-mayoral-election-2024,São Paulo mayoral election 2024,"This is a negrisk market group over which candidate will win the 2024 São Paulo mayoral election, scheduled for October 6, 2024. If required, a runoff will be held on October 27, 2024.",41575007.39, Brazil, Mayoral,429.0,2024-08-29 20:06:52.298787+00:00,2024-10-06 12:00:00+00:00,No,9.379999999999999e+76,0.32,0.32,0.348247539,0.210019645,0.25,0.080063499,0.0,0.29,1.0,0.32,0.36,37.0,53.81081081,2.858527132,1.081081081,0.486187845,2.569850039,472.0,4.218220339,0.095338983,1.460572577,0.383474576,0.000841025,0.908898305,0,0.1024,0.385662481
503845.0,Will Gavin Newsom be the Democratic Presidential Nominee?,will-gavin-newsom-be-the-democratic-presidential-nomination,Gavin Newsom,2024-07-21T19:06:14.756Z,2024-08-22T12:00:00Z,"This market will resolve to “Yes” if Gavin Newsom wins the 2024 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources, including https://democrats.org/.

Any replacement of the democratic nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",509276.0,509275.9951,True,True,"[""70431798564328500286262619243704295125787422684334652571326088734755454062156"", ""42617407448588024343916826887645074643651857080386200876088332731148575506803""]",11599.0,democratic-presidential-nominee,democratic-presidential-nominee,Biden D-Nom replacement? ,This is a market on the likelihood of Joe Biden being replaced as the Democratic nominee for the presidential election.,22561273.12, United States, Presidential Primary,56.0,2024-07-21 19:06:14.756000+00:00,2024-08-22 12:00:00+00:00,No,7.039999999999999e+76,0.001,0.001,,,,,,0.001,1.0,0.001,0.998,31.0,29.16129032,1.385224274,0.548387097,0.0,,222.0,4.072072072,0.436936937,1.348451327,0.0,0.00010996,0.252252252,0,1e-06,0.0010005
503507.0,Will Georgia be the tipping point state?,will-georgia-be-the-tipping-point-state,Georgia,2024-07-16T18:05:56.422Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if Georgia is determined to be the tipping point jurisdiction in the 2024 U.S. Presidential Election. Otherwise, this market will resolve to ""No"".

The tipping point jurisdiction is defined as the jurisdiction that gives the winning candidate the necessary electoral votes to reach or surpass 270 electoral votes when states are ordered by the margin of victory. The margin of victory is the difference in the percentage of votes between the top two candidates. In this ordering, the tipping point state is the one where adding its electoral votes to the cumulative total reaches or exceeds 270 for the first time. 

The respective percentages of the vote won will be determined based on the official vote count once each listed jurisdiction has certified their votes. For purposes of this market, the jurisdiction is considered won by the candidate who wins the popular vote in that jurisdiction. Faithless electors shall have no effect on the outcome.

The resolution source for this market will be the official vote count once all the listed jurisdictions have certified their votes.

If there is a recount in any listed jurisdiction before certification, the market will remain open until the recount is completed and the vote is certified. If a recount occurs after certification, the recount will not be considered.","[""Yes"", ""No""]","[""0"", ""1""]",499532.2066,499532.2066,True,True,"[""90410632462691541134584247090535522398527561715067115364294713623450717827689"", ""86608536684657410178035889417417117363159793589691962854142154137834219383716""]",11524.0,us-election-tipping-point-state,us-election-tipping-point-state,Tipping Point State in 2024 Election?,This is a market on which state will be the tipping point in the 2024 U.S. presidential election.,26153232.58, United States, Presidential Tipping Point,128.0,2024-07-16 18:05:56.422000+00:00,2024-11-05 12:00:00+00:00,No,9.04e+76,0.1,0.09,0.081221433,0.095599663,0.03999032,-0.03,0.0,0.07,1.0,0.1,0.8,111.0,14.36936937,1.694256757,1.108108108,0.593730408,9.414867891,342.0,4.66374269,0.192982456,1.484639498,0.529239766,0.00025624,0.374269006,0,0.01,0.105360516
511868.0,Will RFK be a member of the Trump administration? ,will-rfk-be-a-member-of-the-trump-administration,RFK Jr.,2024-11-06T16:10:23.04Z,2025-03-31T12:00:00Z,"This market will resolve to ""Yes"" if Trump wins the 2024 election and officially nominates or appoints Robert F. Kennedy Jr. to his administration by March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

This market will immediately resolve to ""No"" if Donald Trump loses the 2024 US Presidential Election.

The Trump administration includes individuals formally appointed or nominated by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

Nominations will qualify even if the individual is not confirmed. 

The primary resolution source for this market will be official information from the US government, however a consensus of credible reporting may also be used.","[""Yes"", ""No""]","[""1"", ""0""]",498205.9451,498205.9451,True,True,"[""106757146773760257466034823914536030631784739252894202387263990171537492770746"", ""60247275276324294349597497315083576933533760583204530931889748188571944360442""]",14034.0,trump-administration,trump-administration,Who will be part of Trump's Administration?,This is a market on who will be in the Trump White House.,7355875.392, United States,Presidential Administration,1121.0,2024-11-06 16:10:23.040000+00:00,2025-03-31 12:00:00+00:00,Yes,1.0699999999999999e+77,0.999,0.999,,,,,,0.999,1.0,0.001,0.998,144.0,27.36111111,1.376357057,0.534722222,0.0,,1302.0,3.026113671,0.211981567,1.252284264,0.0,0.002250074,0.860983103,1,1e-06,0.0010005
240379.0,[Single Market] Will Ron DeSantis win the U.S. 2024 Republican presidential nomination?,will-ron-desantis-win-the-us-2024-republican-presidential-nomination,Ron DeSantis,2023-02-23T16:36:44.22Z,2024-09-10T00:00:00Z,"This market will resolve to “Yes” if Ronald Dion de Santis wins the 2024 nomination of the Republican Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",490480.59,396497.6238,True,True,"[""10715043962341292242163832255523703116280692082153281340642602592290195499485"", ""80085489243215790077454313513728486445319747473476157602131800551595373270758""]",5828.0,who-will-win-the-us-2024-republican-presidential-nomination,who-will-win-the-us-2024-republican-presidential-nomination,[Single Markets] Republican Nominee 2024,This is a market group on The Republican Party nominee for U.S. 2024 Presidential Elections. ,7614716.104, United States, Presidential Primary,43.0,2023-02-23 16:36:44.220000+00:00,2024-09-10 00:00:00+00:00,No,1.0699999999999999e+76,0.32,0.32,,,,,,0.32,1.0,0.32,0.36,564.0,2.423758865,1.419469027,0.523049645,0.0,,274.0,4.989051095,0.211678832,1.441111924,0.0,8.77E-05,0.156934307,0,0.1024,0.385662481
501441.0,Will Marsha Blackburn win the 2024 Republican VP nomination?,will-marsha-blackburn-win-the-2024-republican-vp-nomination,Marsha Blackburn ,2024-05-06T23:10:33.972Z,2024-07-18T12:00:00Z,"Note: See other market group here https://polymarket.com/event/republican-vp-nominee for more VP options.

This market will resolve to “Yes” if Marsha Blackburn wins the 2024 Republican nomination for Vice President of the United States. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.

","[""Yes"", ""No""]","[""0"", ""1""]",486756.27,486756.2667,True,True,"[""22413366854892321313956918027133489013255372869407112691305029561468846382861"", ""70547236439041553753095619910195543810311755277124134313465699355814704169338""]",10588.0,republican-vp-supplemental,republican-vp-supplemental,Republican VP cont.,asd,13042323.83, United States, Vice Presidential,94.0,2024-05-06 23:10:33.972000+00:00,2024-07-18 12:00:00+00:00,No,2.2399999999999998e+76,0.001,0.001,,0.391704226,0.002,0.0,0.0,0.001,1.0,0.001,0.998,72.0,13.55555556,1.103448276,0.777777778,0.116803279,1.201405152,297.0,3.286195286,0.282828283,1.341188525,0.107744108,0.000193115,0.316498316,0,1e-06,0.0010005
512848.0,Will PNL win the most seats in the Romanian parliamentary election?,will-pnl-win-the-most-seats-in-the-romanian-parliamentary-election,PNL,2024-11-12T17:39:15.256Z,2024-12-01T12:00:00Z,"Parliamentary elections are scheduled to be held in Romania on December 1, 2024.

This market will resolve to ""Yes"" if PNL (National Liberal Party, Partidul Național Liberal) wins the most seats in the Chamber of Deputies (Romania's lower house) as a result of the next Romanian parliamentary election.

If voting in the next Romanian parliamentary election does not occur by January 31, 2025, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by PNL, not any coalition or alliance of which it may be a part.

This market will resolve solely based off the first official announcement of the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","[""Yes"", ""No""]","[""0"", ""1""]",478355.6786,478355.6786,True,True,"[""113740970254311663645092146387166905075947232656419880206755285685507737590151"", ""93828802348041301173643308139517325464327408345120989256264202008118090568123""]",14379.0,romania-parliamentary-election,romania-parliamentary-election,Romania Parliamentary Election ,This is a market on the outcome of the Romania Legislative Election.,3284475.536, Romania, Parliamentary,1195.0,2024-11-12 17:39:15.256000+00:00,2024-12-01 12:00:00+00:00,No,1.1399999999999999e+77,0.036,0.059,0.047017582,0.373740418,0.136999998,-0.011,0.0,0.005,1.0,0.036,0.928,18.0,433.1111111,1.740246046,1.222222222,0.968445357,2.49028806,317.0,24.59305994,0.233438486,1.79515136,0.8170347,0.002498141,3.769716088,0,0.001296,0.036663984
521082.0,Will the New Democrats win the most seats in the next Ontario Parliamentary election?,will-the-new-democrats-win-the-most-seats-in-the-next-ontario-parliamentary-election,New Democratic,2025-01-30T22:37:28.341651Z,2025-02-27T12:00:00Z,"The 2025 Ontario parliamentary elections are scheduled to take place on February 27, 2025 to elect the 44th Parliament of Ontario. 

This market will resolve to the political party that controls the most seats in the 44th Parliament of Ontario as a result of the upcoming election.

If voting in the next Ontario parliamentary election does not occur by December 31, 2025, this market will resolve to ""Other"".

In the case of a tie between this party and any other for the most seats held, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Ontario government (e.g. via https://results.elections.on.ca/en/results-overview).","[""Yes"", ""No""]","[""0"", ""1""]",463611.6653,463611.6653,True,True,"[""75933364249753475395435658792247152204343031082318396296130251694888090778403"", ""79866300161827851488264904590399808672676729967819437164105048677862481419028""]",17542.0,ontario-parliamentary-election-winner,ontario-parliamentary-election-winner,Ontario Parliamentary Election Winner ,"The 2025 Ontario parliamentary elections are scheduled to take place on February 27, 2025 to elect the 44th Parliament of Ontario. 

This market will resolve to the political party that controls the most seats in the 44th Parliament of Ontario as a result of the upcoming election.

If voting in the next Ontario parliamentary election does not occur by December 31, 2025, this market will resolve to ""Other"".

In the case of a tie between this party and any other for the most seats held, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Ontario government (e.g. via https://results.elections.on.ca/en/results-overview).",2814629.557, Canada, Parliamentary,25.0,2025-01-30 22:37:28.341651+00:00,2025-02-27 12:00:00+00:00,No,7.59e+76,0.001,0.002,0.001804894,0.298325168,0.002,0.0,0.0,0.002,1.0,0.001,0.998,27.0,58.44444444,8.506024096,1.148148148,0.441064639,1.701249321,766.0,2.060052219,0.079634465,1.508238276,0.498694517,5.39E-05,0.032637076,0,1e-06,0.0010005
512816.0,Will Fine Gael win the most seats in the 2024 Irish general election?,will-fine-gael-win-the-most-seats-in-the-2024-irish-general-election,Fine Gael (FG),2024-11-12T16:21:42.696Z,2024-11-29T12:00:00Z,"The 2024 Irish general election to elect the 34th Dáil is due to be held on Friday, 29 November 2024.

This market will resolve to ""Yes"" if Fine Gael (FG) wins the most seats in the Dáil Éireann (Ireland's lower house) as a result of the next Irish general election. 

If voting in the next Irish general election does not occur by December 31, 2024 GMT, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed name comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by Fine Gael (FG), not any coalition or alliance of which it may be a part.

The primary resolution source for this market will be official information from the Irish Government, specially the Electoral Commission (An Coimisiún Toghcháin (see: https://www.electoralcommission.ie/).","[""Yes"", ""No""]","[""0"", ""1""]",463429.8691,463429.8691,True,True,"[""62948396259633704728174830177865000747096911977859612726021864438955644003249"", ""103099955659276778795537272379115116983861703950951279271031810114463648448119""]",14372.0,2024-irish-general-election,2024-irish-general-election,Ireland General Election,This is a market on the outcome and results of the 2024 Irish general election.,1546348.847, Ireland, Parliamentary,767.0,2024-11-12 16:21:42.696000+00:00,2024-11-29 12:00:00+00:00,No,6.289999999999999e+76,0.21,0.269990415,0.202545023,0.40551077,0.51,-0.42,3.0,0.17,1.0,0.21,0.58,16.0,248.875,1.618014464,1.375,0.776243094,1.774269929,752.0,5.295212766,0.215425532,1.437719739,0.501329787,0.001655051,1.019946809,0,0.0441,0.235722334
501438.0,Will John Ratcliffe win the 2024 Republican VP nomination?,will-john-ratcliffe-win-the-2024-republican-vp-nomination,John Ratcliffe,2024-05-06T23:10:32.504Z,2024-07-18T12:00:00Z,"Note: See other market group here https://polymarket.com/event/republican-vp-nominee for more VP options.

This market will resolve to “Yes” if John Ratcliffe wins the 2024 Republican nomination for Vice President of the United States. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.

","[""Yes"", ""No""]","[""0"", ""1""]",459223.76,459223.7587,True,True,"[""9376622837760065722349350346933455110208498781655066948433705331015014682430"", ""90001694351470102949153992904781060523706525304879904232629799269426403825030""]",10588.0,republican-vp-supplemental,republican-vp-supplemental,Republican VP cont.,asd,13042323.83, United States, Vice Presidential,94.0,2024-05-06 23:10:32.504000+00:00,2024-07-18 12:00:00+00:00,No,9.38e+75,0.001,0.001,,0.442888183,0.002,0.0,0.0,0.001,1.0,0.001,0.998,72.0,11.45833333,1.194148936,0.75,0.099393939,1.022337662,295.0,2.796610169,0.216949153,1.332121212,0.118644068,0.000204693,0.318644068,0,1e-06,0.0010005
